X,Y,OBJECTID,LDTC_TypeDescription,LDLI_Category,Library,Branch,SecondaryName,LDLI_Address1,LDLI_City,LDLI_State,LDLI_Zip,LDLI_County,LDLI_AddPhones,LDLI_FAX,LDLI_email,LDLI_URL,Longitude,Latitude,GlobalID
-122.3367827,47.6276036,568,Special Libraries,History/Genealogy,Museum of History & Industry,Museum of History & Industry,,860 Terry Ave N,Seattle,WA,98109,King,(206) 324-1126 ext 102,,library@mohai.org,http://www.mohai.org,-122.3367827,47.6276036,{C2A3D6FA-886D-44A0-AEC8-12AC2867CBEE}
-122.33061,47.60452,569,Special Libraries,Law,Karr Tuttle Campbell Library,Karr Tuttle Campbell Library,,"701 Fifth Avenue, Suite 3300",Seattle,WA,98104,King,206-224-8154,,,http://www.karrtuttle.com,-122.33061,47.60452,{883D7F74-DC34-4960-B15A-387DB3B1679E}
,,570,Special Libraries,Law,MG Gallagher Law Library,MG Gallagher Law Library,,William H. Gates Hall,Seattle,WA,98195-3025,King,(206) 543-4089,,,http://lib.law.washington.edu,,,{419B1B47-266F-4E3D-B666-445BE494298C}
-122.33319,47.60549,571,Special Libraries,Law,"K&L Gates, LLP Library","K&L Gates, LLP Library",,"925 4th Ave, Ste 2900",Seattle,WA,98104-1158,King,(206) 370-6734,,,http://www.klgates.com,-122.33319,47.60549,{153A7F6A-E642-4940-8153-41E40CEEF6A2}
-122.33466,47.6105400000001,572,Special Libraries,Law,Lane Powell PC,Lane Powell PC,,1420 5th Ave,Seattle,WA,98101,King,(206) 223-6245,2062237107,library@lanepowell.com,http://www.lanepowell.com/,-122.33466,47.61054,{9899B6CB-32D8-4DC2-8B50-1142E7E19188}
-122.33301,47.6060800000001,573,Special Libraries,Law,Fox Rothschild  Library,Fox Rothschild  Library,,1001 Fourth Ave.,Seattle,WA,98154-1065,King,206-624-3600,,,http://www.foxrothschild.com/,-122.33301,47.60608,{BA67A86F-BA9A-42B0-927C-6C76DF4BAC1D}
-122.3562476,47.6147189000001,574,Special Libraries,Law,Miller Nash LLP Library,Miller Nash LLP Library,Pier 70,2801 Alaskan Way #300,Seattle,WA,98121-1128,King,(503-205-2426,5032240155,library@millernash.com,http://www.millernash.com,-122.3562476,47.6147189,{F1797785-B6E5-4CED-A49A-6A7EA4C4C046}
-122.33673,47.6061300000001,575,Special Libraries,Law,Garvey Schubert Barer Library,Garvey Schubert Barer Library,,"1191 2nd Avenue, Suite 1800",Seattle,WA,98101-2939,King,206-464-3939,,gsblibrary@gsblaw.com,http://www.gsblaw.com,-122.33673,47.60613,{FDD48374-0E03-416B-875B-D93851F26479}
-122.33533,47.60655,576,Special Libraries,Law,Foster Pepper PLLC,Foster Pepper PLLC,,"1111 3rd Avenue, Ste. 3000",Seattle,WA,98101,King,206-447-6474,2067492049,library@foster.com,http://www.foster.com/,-122.33533,47.60655,{F4D7D99B-A936-44A8-A619-1C78949772F9}
-122.3311,47.6059000000001,577,Special Libraries,Law,Davis Wright Tremaine LLP Research and Library,Davis Wright Tremaine LLP Research and Library,,902 Fifth Ave,Seattle,WA,98014,King,,,,,-122.3311,47.6059,{2E89945B-5CDA-4315-82A9-DDB46A1EF07C}
-122.33594,47.6071700000001,578,Special Libraries,Law,Perkins Coie LLP Library,Perkins Coie LLP Library,,"1201 Third Ave., Ste. 4900",Seattle,WA,98101-3099,King,(206) 359-8444,2063599444,library@perkinscoie.com,,-122.33594,47.60717,{9C5D5EB5-EF25-419C-800A-EACFB14DF652}
-117.17696,46.7142900000001,579,Special Libraries,Medical,Pullman Regional Hospital Health Resource Library,Pullman Regional Hospital Health Resource Library,,835 SE Bishop Blvd.,Pullman,WA,99163,Whitman,509-332-2541,,,http://www.pullmanregional.org/educational-resources,-117.17696,46.71429,{ACA0E172-6CFC-444B-905C-F308FD5246E1}
-119.26543,47.1285700000001,580,Special Libraries,Medical,Masto Health Library & Education Center,Masto Health Library & Education Center,,801 E Wheeler Rd,Moses Lake,WA,98837,Grant,(509) 793-9690,5097643229,library@samaritanhealthcare.com,https://www.samaritanhealthcare.com/resources/masto-health-library.aspx,-119.26543,47.12857,{91A5E168-28FD-4FDC-B573-13F481661250}
-122.31625,47.6609300000001,581,Special Libraries,Medical,UW Alcohol & Drug Abuse Institute Library,UW Alcohol & Drug Abuse Institute Library,,"1107 NE 45th St, Suite 120",Seattle,WA,98105-4631,King,(206) 543-0937,2065435473,adai@uw.edu,http://adai.uw.edu,-122.31625,47.66093,{A5C53C76-AA9A-4B43-AE84-6DAFDB9B0645}
-120.53749,46.98729,582,Special Libraries,Medical,KVH Community Health Library,KVH Community Health Library,,603 S Chestnut St,Ellensburg,WA,98926-3875,kittitas,(509) 933-7533,5099337523,healthlibrary@kvhealthcare.org,http://www.kvhealthcare.org/hospital-services/community-health-library/,-120.53749,46.98729,{D4126049-E511-4A51-9CC5-01156484B936}
-122.2833306,47.6621125,583,Special Libraries,Medical,Seattle Children's,Seattle Children's,,"Library & Information Commons, OB.8.520",Seattle,WA,98105-0371,King,206-987-2098,2069873838,library@seattlechildrens.org,,-122.2833306,47.6621125,{CFC10D92-C5F7-4584-8635-298F915C6970}
-122.36626,47.67974,584,Special Libraries,Medical,NAMI Seattle,NAMI Seattle,,802 NW 70th St,Seattle,WA,98117,King,(206) 783-9264,,info@namiseattle.org,http://www.namiseattle.org,-122.36626,47.67974,{0DFEB09F-CC89-4838-9454-082E98137B06}
-122.33044,47.6286000000001,585,Special Libraries,Medical,Fred Hutchinson Cancer Research Center,Fred Hutchinson Cancer Research Center,,1100 Fairview Ave N.,Seattle,WA,98109-1024,King,(206) 667-4314,,library@fredhutch.org,http://sharedresources.fhcrc.org/core-facilities/library,-122.33044,47.6286,{6A7D787F-7983-4816-8A45-28B9C1047631}
-122.33883,47.61801,586,Special Libraries,Medical,PATH Library,PATH Library,,"2201 Westlake Avenue, Suite 200",Seattle,WA,98121,King,(206) 285-3500,2062856619,pathlib@path.org,https://www.path.org/resources/,-122.33883,47.61801,{DBC6C0EB-861A-4D84-9D6F-C21D4AD650A0}
-117.47622,47.70293,587,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,Spokane Division,,4815 N Assembly St,Spokane,WA,99205-6185,Spokane,(509) 434-7575,5094347103,,,-117.47622,47.70293,{D92E4FAB-D8C4-45E2-9387-658DC44908F0}
-122.31021,47.56217,588,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,VA Puget Sound Health Care System,,1660 S Columbian Way,Seattle,WA,98108-1597,King,(206) 764-2065,2067642816,seavalib@va.gov,,-122.31021,47.56217,{FB231CAE-A054-4026-947E-F64799851208}
-122.4500468,47.2453583000001,589,Special Libraries,Medical,CHI Franciscan Library,CHI Franciscan Library,St. Joseph Medical Center,1717 S J St,Tacoma,WA,98405,Pierce,(253) 426-6778,2534266260,brynnbeals@chifranciscan.org,,-122.4500468,47.2453583,{E243026F-ED4C-45EA-8590-378D669704C7}
-122.5794124,47.1309692,590,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,VA Puget Sound Health Care System - American Lake Division,,Library Service (A-142D),Tacoma,WA,98493-5000,Pierce,(253) 583-1513,2535894029,,http://www.pugetsound.va.gov/,-122.5794124,47.1309692,{F3051F73-6689-4344-AC90-E7FA20261A17}
-122.6591893,45.6380303,591,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,"Medical Center Library, Vancouver",,1601 E. Fourth Plain Blvd,Vancouver,WA,98661,Clark,(360) 696-4061,3606900341,,,-122.6591893,45.6380303,{1ABCDE22-C8A1-4021-A64D-84C1199EF69C}
-122.32792,47.6095300000001,592,Special Libraries,Medical,Virginia Mason Medical Center,Virginia Mason Medical Center,,1100 Ninth Ave,Seattle,WA,98101-2742,King,206-223-6733,,medlib@virginiamason.org,,-122.32792,47.60953,{C498B921-82FE-44EB-ADB8-FA44543852E2}
-122.47323,48.7739500000001,593,Special Libraries,Medical,PeaceHealth St. Joseph Medical Center Library,PeaceHealth St. Joseph Medical Center Library,,2901 Squalicum Pkwy,Bellingham,WA,98225-1851,Whatcom,(360) 788-6786,3607886369,,http://www.peacehealth.org/health-information/Pages/medical-libraries.aspx,-122.47323,48.77395,{529E0277-DB36-4A47-B51E-3AFFE32C125D}
-117.41122,47.6479800000001,594,Special Libraries,Medical,Providence St. Joseph Health Sacred Heart Medical Center,Providence St. Joseph Health Sacred Heart Medical Center,,101 W Eighth Avenue,Spokane,WA,99204,Spokane,509-474-3094,5094744475,library.sacredheart@providence.org,https://www.providence.org/for-employees/library,-117.41122,47.64798,{28D807A8-24C9-491C-B1F7-60924D5FC22C}
-122.8443805,47.0528473000001,595,Special Libraries,Medical,Providence St. Peter Hospital Library Service,Providence St. Peter Hospital Library Service,,MS: DDH08,Olympia,WA,98506-5166,Thurston,360-493-7913,3604935696,librarian@providence.org,,-122.8443805,47.0528473,{E0914E07-04C7-4802-A30C-1978F6433D29}
-122.32213,47.60839,596,Special Libraries,Medical,Swedish Medical Center/First Hill,Swedish Medical Center/First Hill,,747 Broadway,Seattle,WA,98122-4307,King,206-386-2484,2068606582,library.requests@swedish.org,http://www.swedish.org/For-Health-Professionals/Professional-Resources/Library-Services,-122.32213,47.60839,{0C74DC5E-4FFC-47D6-A9FB-35464AC408C3}
-122.1787,47.7158000000001,597,Special Libraries,Medical,EvergreenHealth,EvergreenHealth,,12040 NE 128th Street,Kirkland,WA,98034-3013,King,(425) 899-1892,,EvergreenResearch@evergreenhealth.com,,-122.1787,47.7158,{99CCFCF2-D093-40CB-8521-93273736A9D9}
-122.61583,48.5006500000001,598,Special Libraries,Medical,Island Hospital Medical Library,Island Hospital Medical Library,,1211 24th St,Anacortes,WA,98221-2557,Skagit,360-299-1329,3605882092,librarian@islandhospital.org,http://www.islandhospital.org,-122.61583,48.50065,{BC6F6FDC-1EBC-408A-A5BB-751CDCB977CD}
-122.94189,46.1300900000001,599,Special Libraries,Medical,St. John Medical Center,St. John Medical Center,,1615 Delaware St,Longview,WA,98632,Cowlitz,(360) 414-7462,3604147463,sjmclibrary@peacehealth.org,http://www.peacehealth.org/health-information/Pages/medical-libraries.aspx,-122.94189,46.13009,{B94D415A-CD6C-4491-A917-9B6BCE5BC891}
-122.3091526,47.6505121000001,600,Special Libraries,Medical,NNLM Pacific Northwest Region,NNLM Pacific Northwest Region,"Health Science Building, Room T334","Health Science Building, Room T334",Seattle,WA,98195-7155,King,(206) 543-8262,2065432469,nnlm@uw.edu,http://www.nnlm.gov/pnr/,-122.3091526,47.6505121,{572392D6-ED22-4696-BFE3-B7041E96B9B1}
-122.32422,48.41875,601,Special Libraries,Medical,Skagit Regional Health,Skagit Regional Health,,1415 E Kincaid St,Mount Vernon,WA,98273-1376,Skagit,(360) 814-2814,3608147593,library@skagitvalleyhospital.org,http://www.skagitvalleyhospital.org,-122.32422,48.41875,{48C0129C-2F4F-4A7A-A584-C431DB80016C}
-118.3556,46.05348,602,Special Libraries,Medical,VA Puget Sound Health Care System - American Lake Division,Jonathan M. Wainwright Memorial,,77 Wainwright Dr,Walla Walla,WA,99362-3975,Walla Walla,(509) 583-1513,5095276106,,,-118.3556,46.05348,{A4D0FE64-E357-4CE1-868B-04DBB48A95AC}
-120.32104,47.4066500000001,603,Special Libraries,Medical,Confluence Health,Confluence Health,,1201 S. Miller Street,Wenatchee,WA,98807-1887,Chelan,5094333058,5094333312,library@confluencehealth.org,http://cwhs.libguides.com/libraryresources,-120.32104,47.40665,{67862AD5-21EF-4883-8835-A0F469A1EF02}
-124.2902623,47.3414682000001,604,Special Libraries,Native American,Quinault Nation Tribal Library,Quinault Nation Tribal Library,,"807 5th Avenue, Suite 1",Taholah,WA,98587,Grays harbor,3605810792,3606376254,,http://quinaultindiannation.com,-124.2902623,47.3414682,{5A6FB2DC-0FDF-4C0A-9A46-DE4892D1CEAA}
-122.93153,46.1320000000001,605,Special Libraries,Native American,Cowlitz Tribal Library,Cowlitz Tribal Library,,"1055 9th Ave, Ste D",Longview,WA,98632,Cowlitz,360 353 9528,,ccdp@cowlitz.org,,-122.93153,46.132,{E3F7F494-21F1-4535-87E8-ACBD5764C966}
-121.55423,48.32064,606,Special Libraries,Native American,Sauk-Suiattle Tribal Library,Sauk-Suiattle Tribal Library,,5318 Chief Brown Ln,Darrington,WA,98241-9420,Snohomish,(360) 436-1854,3604361511,,,-121.55423,48.32064,{358CAEF8-4892-41D6-9FA7-EC40EF6634E8}
-123.15305,47.3276000000001,607,Special Libraries,Native American,Skokomish Tribal Center,Skokomish Tribal Center,,80 N Tribal Center Rd,Shelton,WA,98584,Mason,(360) 877-2460 ex 2797,3608772203,ccook@skokomish.org,,-123.15305,47.3276,{FB290858-36A9-4A8B-8B63-478A4F088254}
-122.15842,48.2155700000001,608,Special Libraries,Native American,Stillaguamish Tribal Library,Stillaguamish Tribal Library,,24308 55th Avenue NE,Arlington,WA,98223-0277,Snohomish,(360) 572 3474,3604357689,,,-122.15842,48.21557,{2E7CFDAD-39A1-4256-97CA-EC7AE243FC14}
-122.67046,47.00462,609,Special Libraries,Native American,Nisqually Tribal Library,Nisqually Tribal Library,,4814 She Nah Num Dr SE,Olympia,WA,98513-9105,Thurston,(360) 456-5221 ext 1125,,library@nisqually-nsn.gov,http://www.nisqually-nsn.gov,-122.67046,47.00462,{B1E1D9A0-538A-4A26-B372-FF6111C43780}
-122.66151,48.7900900000001,610,Special Libraries,Native American,Lummi Library,Lummi Library,,2522 Kwina Rd,Bellingham,WA,98226,Whatcom,(360) 392-4218,3607333385,library@nwic.edu,http://www.nwic.edu/lummi-library/,-122.66151,48.79009,{C155E729-4E29-4B73-8356-B8AD7DE9727D}
-122.56424,48.46029,611,Special Libraries,Native American,Samish Indian Nation Tribal Library,Samish Indian Nation Tribal Library,,8327 Summit Park Rd.,Anacortes,WA,98221-0217,Skagit,360-726-3478,3602990790,,http://samishtribe.nsn.us,-122.56424,48.46029,{014F14C3-B11D-4C48-AF12-A533B651725D}
-124.5994583,48.3683439000001,612,Special Libraries,Native American,Makah Cultural and Research Center Archives and Library Department,Makah Cultural and Research Center Archives and Library Department,,1880 Bayview Ave Hwy 112,Neah Bay,WA,98357-0160,Clallam,(360) 645-2711,3606452656,mcrckeely@centurytel.net,http://makah.com,-124.5994583,48.3683439,{632A0F31-5FAC-4185-B81F-CCDF3D9F8B74}
-122.2158,48.82354,613,Special Libraries,Native American,Nooksack Tribal Library,Nooksack Tribal Library,,5016 Deming Road,Deming,WA,98244-5291,Whatcom,(360) 966-9696 ext 4109,,,http://nooksack-tribe.org,-122.2158,48.82354,{F8A906DB-B9A0-4312-AB94-A1A51BEDBDCC}
-122.20173,48.0535100000001,614,Special Libraries,Native American,Hibulb Cultural Center,Hibulb Cultural Center,,6410 23rd Avenue NE,Tulalip,WA,98271,Snohomish,360-716-2641,,,http://www.hibulbculturalcenter.org/Education/Library,-122.20173,48.05351,{B2016CBC-4742-43F7-97D5-C1BACCF8A60F}
-118.9752321,48.1305208000001,615,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Nespelem Library - Confederated Tribes of the Colville Reservation,,12 Lakes Ave.,Nespelem,WA,99155,Okanogan,509-634-2791,5096342784,,https://www.cct-ene.com/library/,-118.9752321,48.1305208,{40864037-491F-40AA-9272-EE5B5D4F0353}
-120.34349,46.3804000000001,616,Special Libraries,Native American,Yakama Nation Library,Yakama Nation Library,,100 Spiel-yi Loop,Toppenish,WA,98948-0151,Yakima,(509) 865-2800,,merida_kipp@yakama.com,http://www.yakamamuseum.com/library.php,-120.34349,46.3804,{2D490893-2CB0-4023-A8AD-A9BF816B18DB}
-122.19223,48.5410600000001,617,Special Libraries,Native American,Upper Skagit Indian Tribal Library,Upper Skagit Indian Tribal Library,,25704 Coyote Dr,Sedro-Woolley,WA,98284-9721,Skagit,(360) 854-7030,3608547037,,,-122.19223,48.54106,{9EF08ECC-0983-42EE-8226-383D31B1A3BA}
-122.35486,47.21185,618,Special Libraries,Native American,Chief Leschi Secondary School,Chief Leschi Secondary School,,5625 52nd St E,Puyallup,WA,98371-3610,Pierce,(253) 445-6000 ext3122,,,,-122.35486,47.21185,{31443C87-A32A-479A-9089-11DB5AB73FA0}
-122.50074,48.3948800000001,619,Special Libraries,Native American,Swinomish Indian Tribe Library,Swinomish Indian Tribe Library,,17337 Reservation Rd,La Conner,WA,98257-0388,Skagit,(360) 466-7276,,,,-122.50074,48.39488,{F0A1D393-11DA-4C53-93F6-51D34FD92D3F}
-124.6391961,47.9081772000001,620,Special Libraries,Native American,Quileute Tribal Libraries,Quileute Tribal Libraries,,40 Ocean Dr.,La Push,WA,98350-0279,Jefferson,(360) 374-5648,,,,-124.6391961,47.9081772,{6193F497-EF0A-4423-85E1-2BADF98F8703}
-123.0815265,47.1211827000001,621,Special Libraries,Native American,Squaxin Island Museum Library and Research Center,Squaxin Island Museum Library and Research Center,,150 SE Kwuh-deegs-altxw,Shelton,WA,98584,Mason,360-432-3840,3604323744,,http://squaxinmuseum.org,-123.0815265,47.1211827,{335C08D1-C927-4096-AF31-CE841F7586E8}
-120.476114,46.559155,622,Special Libraries,Native American,Yakama Nation Library,Environmental Restoration/Waste Management Library,,"2808 Main St, Union Gap",Toppenish,WA,98948-0151,Yakima,(509) 865-5121,5094522503,,,-120.476114,46.559155,{52E3297F-E26F-4F94-9A67-E7665F30E447}
-118.2019404,48.3007514000001,623,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Inchelium Library - Confederated Tribes of the Colville Reservation,,12 Community Loop Rd,Inchelium,WA,99138,Ferry,(509) 722-7037,,,https://www.cct-ene.com/library/,-118.2019404,48.3007514,{1404A1EA-04E8-4D05-9086-7B175D3710E3}
-118.68483,48.07872,624,Special Libraries,Native American,Nespelem Library - Confederated Tribes of the Colville Reservation,Keller Library - Confederated Tribes of the Colville Reservation,,11673 S Highway 21,Keller,WA,99140-9537,Ferry,(509) 634-2802,,,https://www.cct-ene.com/library/,-118.68483,48.07872,{F0C03FB0-B97C-48AD-8A94-30BFDC6EB07F}
-124.41231,47.74091,625,Special Libraries,Native American,Hoh Tribal Library,Hoh Tribal Library,,2269 Lower Hoh Rd,Forks,WA,98331,Jefferson,(360) 374-5288 or (360) 374-6582,3603745421,Sharon.millett@hohtribe-nsn.org,https://www.facebook.com/HohTribalLibrary/,-124.41231,47.74091,{6DC20720-DFD0-49D3-BA75-D8A42DCB2EDD}
-122.99428,48.02804,626,Special Libraries,Native American,Jamestown S'Klallam Tribal Library,Jamestown S'Klallam Tribal Library,,1070 Old Blyn Hwy,Sequim,WA,98382,Clallam,(360) 681-4632,3606814655,library@jamestowntribe.org,http://library.jamestowntribe.org/,-122.99428,48.02804,{3927816A-7C16-47D7-9D31-6CE2526E781F}
-117.30267,48.34308,627,Special Libraries,Native American,Kalispel Tribal Library,Kalispel Tribal Library,,57 Tule Road,Cusick,WA,99119,Pend Oreille,(509) 447-7142,5094451705,,http://kalispeltribe.com/programs-and-services/education/tribal-library,-117.30267,48.34308,{0A377E04-0015-45D8-B8BE-0BBCE434B452}
-123.5556,48.1424200000001,628,Special Libraries,Native American,Lower Elwha Klallam Tribal Library,Lower Elwha Klallam Tribal Library,,2851 Lower Elwha Rd,Port Angeles,WA,98363-8409,Clallam,(360) 452-8471 ext. 7431,,,http://www.elwha.org,-123.5556,48.14242,{2D143BC3-512B-427F-9784-A42513CDADF9}
-122.56981,47.85288,629,Special Libraries,Native American,Little Boston Library,Little Boston Library,,31980 Little Boston Rd NE,Kingston,WA,98346,Kitsap,(360) 297-2670,3602972011,lblibrary@krl.org,http://www.krl.org,-122.56981,47.85288,{D2B4FAB7-8D77-4F66-808A-85E11A4482AF}
-124.04676,46.72801,630,Special Libraries,Native American,Shoalwater Bay Tribal Community Library,Shoalwater Bay Tribal Community Library,,4112 SR 105,Tokeland,WA,98590-0130,Pacific,360-267-8190,3602676778,,http://www.shoalwaterbay-nsn.gov,-124.04676,46.72801,{C5092DF8-BACD-4373-B616-B64047E890F5}
-118.33707,46.0656700000001,631,Special Libraries,Newspapers,Walla Walla Union-Bulletin Library,Walla Walla Union-Bulletin Library,,112 S. First Ave.,Walla Walla,WA,99362-0306,Walla Walla,509-526-8307,5095251232,,http://www.union-bulletin.com,-118.33707,46.06567,{8BC763B6-6AC3-4C70-8F64-478C4D0B0198}
-122.8987,47.0435400000001,632,Special Libraries,Newspapers,Olympian Library,Olympian Library,,522 Franklin St SE,Olympia,WA,98501,Thurston,(360) 754-5420,3603570202,news@theolympian.com,http://www.theolympian.com,-122.8987,47.04354,{C0320B52-A85D-4AD6-9529-82AFDBDCD7F8}
